file,active_slots,request_index,repeat,gpu_count,gpu_models,cuda_visible_devices,prompt_tokens,completion_tokens,prefill_ms,prefill_tok_s,decode_ms,decode_tok_s,wall_ms
ctx_000256.txt,1,1,1,6,NVIDIA P104-100 x6,"0,1,2,3,4,5",268,128,4395.258,60.97480511951745,9653.286,13.156141856772916,18388.291597366333
ctx_000512.txt,1,1,1,6,NVIDIA P104-100 x6,"0,1,2,3,4,5",541,128,6609.648,81.85004708268882,9261.608,13.712521626914029,17020.005702972412
ctx_001024.txt,1,1,1,6,NVIDIA P104-100 x6,"0,1,2,3,4,5",1082,128,11835.41,91.42057605101978,12145.793,10.456295443204079,25247.568130493164
ctx_002048.txt,1,1,1,6,NVIDIA P104-100 x6,"0,1,2,3,4,5",2330,128,23670.358,98.4353510834099,9196.925,13.808963321979903,34351.32884979248
ctx_004096.txt,1,1,1,6,NVIDIA P104-100 x6,"0,1,2,3,4,5",4288,128,42538.172,100.80357942978839,9670.148,13.133201270549325,54127.96473503113
ctx_008192.txt,1,1,1,6,NVIDIA P104-100 x6,"0,1,2,3,4,5",8853,128,89207.011,99.2410787084885,9291.591,13.66827274252601,105193.15600395203
ctx_016384.txt,1,1,1,6,NVIDIA P104-100 x6,"0,1,2,3,4,5",17670,128,188953.795,93.51492516993373,9929.095,12.790692404494065,203299.78775978088
