file,prompt_tokens,completion_tokens,prefill_ms,prefill_tok_s,decode_ms,decode_tok_s,wall_ms
ctx_001_000256.txt,279,128,12156.44,22.95079809549506,15045.392,8.507588236983125,27552.760362625122
ctx_002_000512.txt,530,128,15073.248,35.16163205169848,14979.572,8.544970443748326,30329.39887046814
ctx_003_001024.txt,1094,128,30163.582,36.26890201568236,15132.068,8.45885704452293,45635.51688194275
ctx_004_002048.txt,2150,128,60643.348,35.45318770988699,14954.194,8.559471677310057,75929.16774749756
ctx_005_004096.txt,4343,128,125191.865,34.69075247021841,15318.476,8.355922612667213,140852.6303768158
ctx_007_008192.txt,8590,128,257352.267,33.378373154179364,15709.276,8.148052144478205,273495.6519603729
ctx_009_016384.txt,17102,128,554969.265,30.816120961221156,16739.3,7.646675786920601,572261.5280151367
ctx_010_024576.txt,25852,128,905695.286,28.54381644645106,18323.925,6.985402963611781,925011.2221240997
ctx_011_032768.txt,34760,128,1310711.051,26.51995645682551,19420.913,6.590833293985715,1331337.7029895782
