file,active_slots,request_index,repeat,gpu_count,gpu_models,cuda_visible_devices,prompt_tokens,completion_tokens,prefill_ms,prefill_tok_s,decode_ms,decode_tok_s,wall_ms
ctx_000256.txt,1,1,1,12,NVIDIA P104-100 x12,"0,1,2,3,4,5,6,7,8,9,10,11",268,128,7690.88,34.84646750436881,19683.862,6.451985895857225,31692.566871643066
ctx_000512.txt,1,1,1,12,NVIDIA P104-100 x12,"0,1,2,3,4,5,6,7,8,9,10,11",541,128,9610.069,56.29512129413431,18870.937,6.729925493365803,29633.309602737427
ctx_001024.txt,1,1,1,12,NVIDIA P104-100 x12,"0,1,2,3,4,5,6,7,8,9,10,11",1082,128,12146.275,89.08080872530878,22533.659,5.636013219158061,35950.796127319336
ctx_002048.txt,1,1,1,12,NVIDIA P104-100 x12,"0,1,2,3,4,5,6,7,8,9,10,11",2330,128,19551.94,119.16976013633432,21730.626,5.844286308180905,42781.22687339783
ctx_004096.txt,1,1,1,12,NVIDIA P104-100 x12,"0,1,2,3,4,5,6,7,8,9,10,11",4288,128,30828.528,139.09194756233578,20718.766,6.129708690179714,53466.8824672699
ctx_008192.txt,1,1,1,12,NVIDIA P104-100 x12,"0,1,2,3,4,5,6,7,8,9,10,11",8853,128,56824.734,155.79483398901613,19219.337,6.607928254757175,82689.38779830933
ctx_016384.txt,1,1,1,12,NVIDIA P104-100 x12,"0,1,2,3,4,5,6,7,8,9,10,11",17670,128,114511.334,154.30786964720892,23453.572,5.4149534237258194,142414.93701934814
