file,prompt_tokens,completion_tokens,prefill_ms,prefill_tok_s,decode_ms,decode_tok_s,wall_ms
ctx_001_000256.txt,279,128,12056.795,23.14047804578248,14898.901,8.591237702700354,27306.32710456848
ctx_002_000512.txt,530,128,11776.798,45.00374380200798,14784.992,8.657427748354548,26849.77960586548
ctx_003_001024.txt,1094,128,17284.832,63.29248673056238,14814.0,8.640475226137438,32415.9939289093
ctx_004_002048.txt,2150,128,26661.317,80.64117762824695,14933.508,8.571328317499143,41888.40579986572
ctx_005_004096.txt,4343,128,50475.978,86.04092822134125,15456.423,8.281346854961203,66327.74066925049
ctx_007_008192.txt,8590,128,65641.099,130.86313500022294,16551.871,7.733264716719941,82989.84909057617
ctx_009_016384.txt,17102,128,133851.314,127.7686373702689,16659.024,7.683523356470342,151025.21443367004
ctx_010_024576.txt,25852,128,256766.204,100.6830322576253,19201.669,6.666087203148851,276952.57806777954
ctx_011_032768.txt,34760,128,384915.571,90.30551793395752,19438.963,6.584713392375921,405527.36806869507
